Incident energy;
Incident energy;
Incident energy;σ(E)
72.49342;13.3349
72.51674;13.29499
72.56337;13.20812
72.58771;13.16356
72.61204;13.12197
72.63638;13.08439
72.66071;13.05128
72.68505;13.02255
72.70938;12.99777
72.73371;12.97631
72.75804;12.95748
72.80671;12.92524
72.85538;12.89719
72.95271;12.84623
73.17983;12.73541
73.40694;12.62809
73.86116;12.42988
74.31538;12.2478
74.7696;12.07844
75.22383;11.91913
75.67805;11.76764
76.13227;11.6219
76.58649;11.47977
77.20294;11.2886
77.51117;11.19184
77.81939;11.09284
78.12762;10.99013
78.28173;10.93686
78.43584;10.88204
78.58995;10.82514
78.74406;10.76573
78.89817;10.70338
79.05228;10.63758
79.16584;10.58654
79.2794;10.53311
79.39296;10.47716
79.50651;10.41867
79.56329;10.38855
79.62007;10.35798
79.67685;10.32715
79.73362;10.29639
79.7904;10.26618
79.84718;10.23733
79.90396;10.21113
79.96073;10.18969
80.0094;10.17783
80.05807;10.1762
80.08241;10.18139
80.10674;10.19256
80.13107;10.21222
80.1554;10.24443
80.17974;10.29596
80.20407;10.37816
80.21624;10.43637
80.2284;10.51027
80.24057;10.60444
80.25273;10.72441
80.2649;10.87765
80.27707;11.07324
80.28924;11.32266
80.3014;11.63988
80.31357;12.04291
80.32573;12.55236
80.3379;13.19467
80.35006;13.99917
80.36122;14.91107
80.37237;16.02061
80.38353;17.36562
80.39468;18.98371
80.40584;20.92185
80.41699;23.22435
80.42814;25.94372
80.43929;29.13329
80.45045;32.85133
80.4616;37.14589
80.47275;42.07307
80.4839;47.68233
80.49506;54.02341
80.50621;61.12058
80.51736;69.0042
80.52851;77.68612
80.5417;88.98096
80.55488;101.3381
80.58124;128.9084
80.6076;159.2618
80.63396;190.5784
80.66032;220.4921
80.68668;246.3651
80.69783;255.4645
80.70898;263.2126
80.72014;269.4674
80.73128;274.0942
80.74396;277.2835
80.75157;278.1035
80.75462;278.1992
80.76592;277.3925
80.77722;274.7784
80.80191;263.1165
80.82548;245.316
80.84904;222.564
80.89169;174.6544
80.91301;150.1957
80.93433;126.9027
80.95341;107.7154
80.97248;90.50845
80.99156;75.46926
81.0011;68.78658
81.01063;62.66179
81.02017;57.06858
81.02971;51.99448
81.03925;47.41572
81.04878;43.30908
81.05832;39.6361
81.06786;36.36988
81.0774;33.47815
81.08693;30.93106
81.09367;29.31846
81.1004;27.85187
81.10714;26.51633
81.11387;25.3056
81.12061;24.2063
81.12734;23.21236
81.13407;22.31328
81.1408;21.50075
81.14754;20.76595
81.15427;20.10379
81.16773;18.96739
81.1812;18.04169
81.19466;17.28743
81.20813;16.66968
81.22159;16.16163
81.23506;15.74
81.24852;15.38738
81.26199;15.08892
81.27545;14.83376
81.28892;14.6127
81.30238;14.41921
81.32707;14.11864
81.35176;13.86987
81.37645;13.65829
81.40113;13.47463
81.42582;13.31259
81.45051;13.16801
81.49988;12.91988
81.54926;12.71363
81.59863;12.53892
81.648;12.38865
81.69737;12.25776
81.74675;12.1425
81.79612;12.04008
81.8455;11.94827
81.89487;11.86541
81.99362;11.72128
82.09236;11.59963
82.18662;11.49937
82.28088;11.41118
82.37514;11.33259
82.4694;11.26184
82.56366;11.19758
82.65792;11.13896
82.75218;11.08604
82.79931;11.06218
82.84643;11.04039
82.95415;10.99771
82.99006;10.98447
83.017;10.9743
83.06187;10.95624
83.07312;10.95144
83.0988;10.94007
83.16129;10.91067
83.19975;10.89275
83.2382;10.87688
83.25743;10.87044
83.27666;10.86556
83.29589;10.86278
83.31511;10.86277
83.33434;10.86638
83.35357;10.87462
83.3728;10.88869
83.39203;10.90991
83.41126;10.9397
83.43049;10.97947
83.44972;11.03047
83.46894;11.09362
83.48757;11.16686
83.5062;11.25176
83.52483;11.34733
83.54345;11.4517
83.61796;11.89137
83.642;12.00879
83.66603;12.09684
83.69127;12.14876
83.70671;12.15736
83.71093;12.15652
83.72758;12.13984
83.74644;12.09581
83.76395;12.03282
83.78146;11.95125
83.80166;11.83858
83.82186;11.71181
83.86225;11.44104
83.89188;11.24901
83.9215;11.07743
83.93631;11.00172
83.95112;10.93337
83.96593;10.87245
83.98074;10.81879
83.99488;10.77402
84.00902;10.73512
84.02316;10.70157
84.0373;10.67281
84.05144;10.64826
84.06558;10.62737
84.07972;10.60958
84.09386;10.59441
84.108;10.58142
84.12214;10.5702
84.15042;10.55183
84.1787;10.53718
84.20697;10.52484
84.26353;10.50383
84.32009;10.48505
84.4332;10.44999
84.65943;10.38419
84.88566;10.32176
85.33812;10.20223
85.79057;10.08762
86.51235;9.910127
87.23412;9.735495
87.59501;9.648921
87.9559;9.563608
88.13635;9.522407
88.31679;9.483619
88.40701;9.466013
88.49723;9.450706
88.54234;9.444461
88.58745;9.439738
88.63256;9.437502
88.65512;9.43791
88.67767;9.439924
88.69922;9.444039
88.72076;9.45131
88.74231;9.463256
88.75308;9.471638
88.76385;9.482092
88.77463;9.495065
88.7854;9.511048
88.79617;9.530659
88.80694;9.554607
88.81772;9.583743
88.82849;9.61896
88.83926;9.66136
88.85003;9.712159
88.86283;9.78534
88.87562;9.874774
88.88841;9.983319
88.9012;10.11403
88.914;10.27028
88.92679;10.45521
88.93958;10.67235
88.95237;10.92506
88.96517;11.21669
88.97796;11.54957
88.99075;11.92612
89.00354;12.3478
89.01634;12.81556
89.02913;13.3281
89.05471;14.47977
89.14628;19.28444
89.17052;20.41194
89.19475;21.31786
89.22304;21.99899
89.23784;22.16733
89.24914;22.20334
89.26797;22.08361
89.27927;21.90606
89.30939;21.07708
89.33763;19.91019
89.36586;18.49241
89.41856;15.63684
89.44491;14.30124
89.47126;13.11598
89.48632;12.51985
89.50138;11.98646
89.51644;11.51588
89.53149;11.1065
89.54655;10.75442
89.56161;10.45548
89.57667;10.20455
89.59172;9.996274
89.60678;9.824867
89.61431;9.751362
89.62184;9.685132
89.62937;9.625565
89.6369;9.572076
89.65195;9.481216
89.66701;9.408412
89.68207;9.350253
89.69713;9.303784
89.71218;9.266566
89.72724;9.236535
89.74229;9.21211
89.75735;9.19197
89.77241;9.17512
89.78747;9.160779
89.80253;9.148347
89.83265;9.127508
89.86276;9.110168
89.92299;9.081125
89.98322;9.056029
90.04345;9.03307
90.10368;9.011449
90.22414;8.970625
90.34461;8.931599
90.46507;8.893442
90.70599;8.818038
91.27066;8.639776
91.83533;8.453744
92.11767;8.35721
92.4;8.258264
92.54117;8.208527
92.61176;8.184901
92.64705;8.174361
92.68234;8.165722
92.71764;8.160453
92.73529;8.159747
92.75293;8.160785
92.77058;8.163977
92.78822;8.169768
92.80587;8.178637
92.82351;8.19105
92.84116;8.207463
92.8588;8.228231
92.87645;8.253633
92.89409;8.283733
92.91174;8.318443
92.92938;8.357352
92.96467;8.444938
93.01361;8.572579
93.03808;8.629639
93.06254;8.675884
93.09643;8.71427
93.11665;8.719916
93.12649;8.717611
93.14252;8.706686
93.16401;8.678446
93.1843;8.638591
93.20459;8.587745
93.22846;8.517023
93.25233;8.438613
93.2953;8.291908
93.31679;8.221537
93.33827;8.155984
93.35976;8.096497
93.38124;8.043822
93.40273;7.998056
93.42421;7.958957
93.4457;7.925896
93.46718;7.89813
93.48867;7.874783
93.51015;7.855039
93.53164;7.838107
93.55312;7.823332
93.59608;7.79812
93.65576;7.768213
93.71544;7.740604
93.8348;7.68685
94.07351;7.578518
94.55094;7.349017
95.02837;7.103702
95.5058;6.836818
95.98323;6.546389
96.46066;6.225957
96.93809;5.872901
97.1768;5.682987
97.41551;5.484172
97.55874;5.363366
97.63036;5.308385
97.66617;5.285513
97.70197;5.268065
97.73778;5.258149
97.77359;5.257694
97.8094;5.267731
97.8452;5.287573
97.91681;5.341969
97.95262;5.363471
97.98842;5.370692
98.00275;5.36801
98.02802;5.354163
98.03786;5.345453
98.05674;5.323455
98.06817;5.30682
98.09389;5.260851
98.11961;5.204624
98.17105;5.071975
98.23202;4.906768
98.28727;4.773079
98.34252;4.66368
98.39777;4.575994
98.45302;4.502827
98.56352;4.375391
98.67402;4.253799
98.89502;4.0089
99.11601;3.760866
99.33701;3.513804
99.55801;3.274958
99.77901;3.058242
99.88951;2.964936
100.0;2.886713
100.1721;2.806798
100.3441;2.80223
100.4301;2.841494
100.4731;2.874769
100.5161;2.918671
100.5591;2.974515
100.6021;3.043783
100.6451;3.128156
100.6666;3.176593
100.6881;3.229545
100.7164;3.306603
100.7305;3.348312
100.7446;3.392349
100.7588;3.439147
100.7729;3.488151
100.787;3.539785
100.8011;3.594162
100.8183;3.664376
100.8355;3.739065
100.849;3.800974
100.8625;3.865905
100.8785;3.946946
100.8944;4.032077
100.9141;4.144252
100.9338;4.264274
100.9535;4.392638
100.9731;4.529157
100.994;4.685043
101.0149;4.852292
101.0358;5.0317
101.0566;5.223174
101.0775;5.429485
101.0984;5.650755
101.1193;5.888083
101.1401;6.1414
101.1696;6.532496
101.1991;6.964606
101.2286;7.442308
101.2581;7.970798
101.2876;8.555985
101.3171;9.20461
101.3466;9.924399
101.376;10.72138
101.4031;11.53516
101.4301;12.43077
101.4571;13.42149
101.4841;14.51934
101.5112;15.74301
101.5382;17.09975
101.5652;18.61284
101.5922;20.30465
101.6193;22.20913
101.6463;24.34397
101.6733;26.7539
101.7003;29.48528
101.7274;32.60738
101.7544;36.16826
101.7814;40.26837
101.8084;45.02308
101.8404;51.71703
101.8723;59.86602
101.8883;64.65805
101.9043;70.02779
101.9203;76.07854
101.9362;82.89197
101.9522;90.71039
101.9682;99.68835
101.9842;110.0669
102.0001;122.0623
102.0161;136.1898
102.0321;152.8279
102.0481;172.5218
102.064;195.7704
102.0776;219.1448
102.0911;246.1123
102.1046;277.4612
102.1181;313.902
102.1316;356.229
102.1451;405.3193
102.1586;462.1282
102.1721;527.6802
102.1857;603.6538
102.1992;690.0554
102.2127;788.5331
102.2262;900.1922
102.2397;1026.078
102.2532;1167.13
102.2667;1324.133
102.2802;1497.662
102.295;1707.253
102.3097;1935.417
102.3392;2450.491
102.3687;3030.628
102.3981;3650.403
102.4424;4586.023
102.4645;5014.123
102.4866;5390.576
102.519;5811.501
102.5513;6036.394
102.563;6064.325
102.5832;6043.496
102.6033;5937.504
102.6235;5750.586
102.6436;5493.317
102.6667;5124.821
102.6898;4698.049
102.736;3756.619
102.7759;2950.437
102.7959;2575.916
102.8158;2231.895
102.8358;1918.899
102.8557;1641.964
102.8756;1399.596
102.8955;1190.559
102.9134;1029.164
102.9312;891.5312
102.9491;773.7713
102.9669;674.7861
102.9848;591.0648
103.0026;521.2854
103.0204;462.8744
103.0382;413.9847
103.0561;372.7895
103.0739;338.3557
103.0918;309.1121
103.1096;284.4078
103.1275;263.1558
103.1453;244.9399
103.1631;229.1067
103.1809;215.2342
103.2124;194.4898
103.2439;177.472
103.2754;163.2363
103.3069;151.1331
103.3384;140.7051
103.3699;131.6215
103.4014;123.6363
103.4328;116.5832
103.4958;104.6086
103.5587;94.88647
103.6217;86.82348
103.6846;80.0586
103.735;75.37672
103.7854;71.23471
103.8358;67.54786
103.8861;64.25411
103.9869;58.60125
104.0876;53.95062
104.1884;50.05969
104.2891;46.76989
104.3898;43.95271
104.4905;41.51235
104.5829;39.54293
104.6752;37.7912
104.7676;36.22172
104.8599;34.81177
105.0446;32.37996
105.2293;30.36026
105.414;28.65745
105.5987;27.20304
105.7834;25.94681
105.9681;24.8526
106.1444;23.9347
106.3207;23.11415
106.497;22.37367
106.6733;21.70412
107.0259;20.54107
107.3784;19.56323
107.731;18.72613
108.0836;17.99851
108.4362;17.35698
108.7887;16.78412
109.2589;16.10888
109.729;15.49859
110.1991;14.94044
110.4342;14.67752
110.6692;14.42623
110.7364;14.36032
110.77;14.33064
110.8035;14.30481
110.8413;14.28233
110.8791;14.26976
110.898;14.26816
110.9169;14.27015
110.9358;14.27599
110.9546;14.28575
110.9924;14.3171
111.0302;14.36168
111.1057;14.46242
111.1393;14.49487
111.1729;14.50843
111.1981;14.50242
111.2177;14.48699
111.2346;14.4659
111.2567;14.42769
111.287;14.3574
111.3173;14.27028
111.3394;14.19925
111.3919;14.02001
111.4443;13.84851
111.4705;13.77156
111.4967;13.70201
111.5229;13.64005
111.5491;13.58528
111.5754;13.53676
111.6016;13.49385
111.6278;13.45532
111.654;13.42019
111.7064;13.35682
111.7588;13.29869
111.9244;13.12497
112.09;12.95305
112.4211;12.60472
112.7522;12.24453
113.0833;11.86592
113.4145;11.46271
113.5801;11.24835
113.7456;11.02345
113.9112;10.78648
114.0767;10.53605
114.2423;10.26985
114.4078;9.986026
114.5513;9.723807
114.6948;9.445156
114.8383;9.148462
114.9818;8.832095
115.1253;8.495625
115.1971;8.320148
115.2688;8.140767
115.3406;7.957814
115.4123;7.773107
115.484;7.588404
115.5557;7.406746
115.633;7.219639
115.7103;7.05039
115.7876;6.913293
115.8648;6.83167
115.9035;6.822792
115.9421;6.844099
115.9807;6.904959
116.0193;7.018348
116.058;7.203021
116.0966;7.484943
116.1352;7.906457
116.1545;8.189683
116.1738;8.537211
116.1973;9.072426
116.2091;9.399835
116.2208;9.772234
116.2326;10.20464
116.2443;10.70007
116.256;11.27436
116.2677;11.9425
116.2795;12.72975
116.2912;13.64465
116.3029;14.71942
116.3146;15.98515
116.3264;17.49272
116.3381;19.26075
116.3498;21.3527
116.3615;23.8292
116.3684;25.49812
116.3753;27.34144
116.3822;29.37688
116.3891;31.62368
116.3988;35.18002
116.4064;38.32824
116.414;41.83081
116.4209;45.34806
116.4278;49.21642
116.4347;53.46698
116.4415;58.06212
116.4488;63.48242
116.456;69.36465
116.4633;75.91814
116.4705;83.01078
116.4778;90.89022
116.485;99.39245
116.4995;118.936
116.5113;137.4884
116.523;158.5001
116.5347;182.3722
116.5464;209.3594
116.5582;239.9856
116.5699;273.9711
116.5816;311.7798
116.5933;353.6037
116.6085;414.1888
116.6237;482.0435
116.6389;557.2421
116.654;639.1055
116.6844;824.0126
116.7147;1030.017
116.7257;1108.427
116.7478;1268.482
116.7782;1485.403
116.8085;1683.315
116.8306;1806.736
116.8526;1905.501
116.8831;1993.915
116.9035;2017.848
116.905;2018.446
116.9084;2019.21
116.9117;2019.165
116.9183;2016.751
116.9316;2002.561
116.9527;1955.281
116.9737;1880.287
117.0063;1717.492
117.0389;1514.168
117.0949;1127.378
117.1229;939.8817
117.1508;768.3645
117.1765;628.3477
117.1893;565.7593
117.2021;508.066
117.215;454.8625
117.2278;406.8819
117.2406;363.5346
117.2534;324.6094
117.2663;289.5986
117.2791;258.7622
117.2919;231.5141
117.3047;207.5468
117.3176;186.3996
117.3304;168.0972
117.3432;152.1749
117.356;138.3592
117.3683;126.8309
117.3805;116.8801
117.3928;108.1549
117.405;100.6283
117.4173;94.0241
117.4295;88.31552
117.4417;83.32771
117.4539;78.95797
117.4662;75.08758
117.4784;71.70193
117.4907;68.67827
117.5029;66.00896
117.5274;61.45398
117.5518;57.74565
117.5763;54.63769
117.6008;51.99397
117.6253;49.70668
117.6497;47.70699
117.6742;45.92358
117.6987;44.32476
117.7476;41.57185
117.7943;39.36723
117.8409;37.4844
117.8875;35.85254
117.9341;34.42354
117.9808;33.15869
118.0274;32.03548
118.074;31.02923
118.1206;30.12256
118.2139;28.55283
118.3071;27.24457
118.4004;26.13558
118.4936;25.18576
118.5776;24.43905
118.6615;23.77865
118.7454;23.1901
118.8293;22.66431
118.9133;22.19937
118.9553;21.99267
118.9972;21.80631
119.0392;21.64137
119.0811;21.49932
119.165;21.27152
119.2163;21.14936
119.2676;21.01677
119.3049;20.90327
119.3255;20.83244
119.3424;20.76975
119.3702;20.65782
119.3924;20.5613
119.4445;20.31676
119.4966;20.06257
119.5487;19.81774
119.6008;19.59521
119.6529;19.3996
119.705;19.2288
119.7571;19.0775
119.8091;18.94035
119.9133;18.6915
120.0175;18.46449
120.2258;18.05681
120.437;17.69449
120.6481;17.37484
120.8593;17.09105
121.0704;16.83414
121.2816;16.60032
121.4927;16.38718
121.9149;16.01239
122.3372;15.69199
122.7594;15.41387
123.1817;15.16919
123.6039;14.95175
123.9595;14.78608
124.1373;14.70883
124.3151;14.63612
124.3707;14.61478
124.4263;14.59495
124.4541;14.58607
124.4819;14.57835
124.5097;14.57235
124.5374;14.56888
124.5652;14.56901
124.5791;14.57087
124.593;14.5742
124.6069;14.57923
124.6208;14.58622
124.6347;14.59544
124.6485;14.60708
124.6624;14.6216
124.6763;14.6392
124.6902;14.66019
124.7041;14.6848
124.718;14.71328
124.7319;14.74581
124.7458;14.78252
124.7596;14.82315
124.7805;14.89253
124.8013;14.97047
124.843;15.14848
124.9263;15.52388
124.9541;15.62647
124.9818;15.70357
125.011;15.75034
125.0262;15.75889
125.0375;15.75792
125.0569;15.74154
125.0791;15.70055
125.1003;15.64079
125.1215;15.56335
125.1477;15.44796
125.1739;15.31729
125.2263;15.03883
125.2626;14.8543
125.2808;14.76914
125.2989;14.69068
125.3171;14.61867
125.3352;14.55418
125.3533;14.4968
125.3714;14.44631
125.3903;14.40052
125.4092;14.36123
125.4281;14.32775
125.447;14.29936
125.4659;14.27534
125.4848;14.255
125.5037;14.2377
125.5226;14.22289
125.5415;14.21007
125.5604;14.19882
125.5793;14.18881
125.5982;14.17975
125.636;14.16365
125.6738;14.14926
125.7494;14.12303
125.825;14.09837
125.9762;14.05119
126.2786;13.96202
126.581;13.87686
127.1858;13.71933
127.7905;13.57584
128.3953;13.44039
129.0001;13.31494
130.2096;13.08707
131.2417;12.91247
131.7578;12.83069
132.2738;12.7526
132.5319;12.71511
132.5964;12.70611
132.6609;12.69751
132.6932;12.69352
132.7254;12.68991
132.7577;12.68691
132.7899;12.68487
132.8131;12.68426
132.8363;12.68465
132.8595;12.68635
132.8827;12.68971
132.9059;12.69515
132.9291;12.7031
132.9523;12.71402
132.9754;12.72828
132.9986;12.74636
133.0218;12.76846
133.045;12.79465
133.0681;12.82462
133.0913;12.85823
133.1145;12.89461
133.1608;12.97111
133.2032;13.03749
133.2455;13.08977
133.2818;13.11642
133.3039;13.12245
133.3172;13.12208
133.3338;13.11733
133.3548;13.10465
133.3915;13.06599
133.4335;13.00118
133.4755;12.92332
133.5201;12.83734
133.5647;12.75765
133.587;12.72228
133.6093;12.6905
133.6316;12.66249
133.6539;12.6382
133.6762;12.61744
133.6985;12.59991
133.7208;12.58523
133.7431;12.573
133.7654;12.56283
133.7877;12.55435
133.81;12.5472
133.8322;12.54114
133.8559;12.53554
133.8795;12.53064
133.9031;12.52623
133.9267;12.52217
133.9739;12.51473
134.0211;12.5078
134.21;12.4817
134.5878;12.43166
134.9656;12.3831
135.3433;12.33597
135.4273;12.32612
135.4693;12.3216
135.5112;12.31766
135.5362;12.31573
135.5611;12.31426
135.586;12.31336
135.6109;12.3132
135.6359;12.31394
135.6608;12.31575
135.6857;12.3188
135.7106;12.32322
135.7356;12.3291
135.7605;12.33642
135.7854;12.34509
135.8103;12.35491
135.91;12.3973
135.9429;12.40811
135.9757;12.41494
136.0032;12.41684
136.0178;12.41627
136.0262;12.41543
136.0422;12.41279
136.0657;12.40648
136.0869;12.39846
136.108;12.38851
136.1468;12.36619
136.1855;12.34067
136.2243;12.31423
136.263;12.28904
136.2912;12.27228
136.3194;12.25725
136.3476;12.24407
136.3757;12.23276
136.4039;12.22309
136.4321;12.2149
136.4603;12.20794
136.4884;12.20199
136.5131;12.19738
136.5378;12.19323
136.5871;12.18588
136.6364;12.17928
136.6857;12.17305
136.8829;12.14929
137.2773;12.10306
138.0662;12.01246
139.6439;11.83414
140.6583;11.71951
141.1655;11.66109
141.6726;11.6012
142.1798;11.53923
142.4334;11.50688
142.6869;11.47334
142.9405;11.43828
143.1941;11.40135
143.4477;11.36192
143.5745;11.34096
143.7012;11.31901
143.8327;11.29498
143.9642;11.26948
144.0957;11.24223
144.2271;11.21289
144.2929;11.19726
144.3586;11.18095
144.4244;11.16386
144.4901;11.14598
144.5559;11.12721
144.6216;11.10759
144.6873;11.08716
144.753;11.06615
144.8094;11.04827
144.8376;11.03982
144.8657;11.0322
144.8939;11.02606
144.9221;11.02257
144.9503;11.02367
144.9644;11.02687
144.9784;11.03248
144.9925;11.04127
145.0066;11.05407
145.0207;11.07195
145.0348;11.09625
145.0489;11.12856
145.063;11.17085
145.0771;11.22547
145.0911;11.29466
145.1052;11.38272
145.1193;11.49308
145.1334;11.63024
145.1475;11.79938
145.1616;12.00636
145.1757;12.2578
145.1898;12.56103
145.2038;12.9213
145.2168;13.3161
145.2297;13.77259
145.2426;14.30098
145.2555;14.90895
145.2684;15.60425
145.2813;16.39459
145.2942;17.28742
145.3071;18.28977
145.3201;19.41713
145.333;20.6576
145.3459;22.02364
145.3588;23.51803
145.3846;26.89414
145.4104;30.76939
145.4386;35.51027
145.4668;40.65133
145.5231;51.29972
145.556;57.0855
145.5888;61.9666
145.6264;65.93088
145.6311;66.27972
145.6429;66.99918
145.6534;67.4461
145.6648;67.72027
145.6662;67.73864
145.6692;67.76669
145.6721;67.77914
145.6809;67.72868
145.6896;67.54895
145.7143;66.35191
145.7358;64.53092
145.7573;62.06619
145.797;56.17736
145.8366;49.22605
145.873;42.55844
145.9094;36.16851
145.9276;33.20491
145.9458;30.44314
145.964;27.90602
145.9821;25.61865
145.9995;23.64563
146.0168;21.90104
146.0342;20.35716
146.0515;19.02025
146.0689;17.86042
146.0862;16.8748
146.1036;16.0347
146.1209;15.33243
146.1383;14.74277
146.147;14.48669
146.1556;14.25642
146.1643;14.04475
146.173;13.85276
146.1817;13.67878
146.1903;13.52297
146.199;13.38026
146.2077;13.25118
146.2164;13.13446
146.225;13.03007
146.2337;12.93451
146.2424;12.84805
146.2597;12.69962
146.2763;12.58185
146.2928;12.48407
146.3093;12.40178
146.3258;12.33195
146.3424;12.27178
146.3589;12.22003
146.3754;12.17473
146.3919;12.13465
146.4085;12.09861
146.425;12.06627
146.458;12.0097
146.4911;11.96116
146.5241;11.91879
146.5572;11.88094
146.5902;11.84692
146.6563;11.7875
146.7224;11.73703
146.7885;11.69334
146.8778;11.64253
146.967;11.59895
147.0563;11.56078
147.1455;11.52693
147.2348;11.49647
147.324;11.46883
147.4132;11.4435
147.5024;11.4201
147.6809;11.37788
147.8593;11.3403
148.0378;11.30617
148.2162;11.27476
148.4806;11.23207
148.745;11.19295
149.0094;11.15618
149.2738;11.12124
149.8026;11.05557
150.3314;10.99387
150.6752;10.95534
151.0189;10.91802
151.1908;10.89997
151.3626;10.88256
151.4486;10.87421
151.5345;10.86628
151.6204;10.85903
151.6634;10.85587
151.7063;10.85332
151.7328;10.85224
151.7592;10.85173
151.7857;10.85208
151.8121;10.85369
151.8254;10.85514
151.8386;10.85713
151.8518;10.85977
151.865;10.86319
151.8782;10.86753
151.8914;10.87297
151.9046;10.87969
151.9178;10.88792
151.9311;10.898
151.9443;10.91004
151.9575;10.92441
151.9707;10.94147
151.984;10.96172
151.9972;10.98527
152.0104;11.01265
152.0236;11.0443
152.0369;11.08095
152.0501;11.12249
152.0633;11.16961
152.0765;11.22274
152.0897;11.28225
